date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:38:04	346326/346326	---MCZ	200	added ('OK')	text/html	etag:W/%22fc5a979e9e8c40dea658f12abe1a8cc2%22	https://bossgiay.vn/collections/sneaker?page=3	E:/test_shoes_shop/bossgiay.vn/collections/sneaker9ba9.html	(from https://bossgiay.vn/collections/sneaker)
23:38:09	259350/259350	---MCZ	200	added ('OK')	text/html	etag:W/%228e22b71227e24135af89955db3ca8644%22	https://bossgiay.vn/collections/sneaker?page=6	E:/test_shoes_shop/bossgiay.vn/collections/sneakerc575.html	(from https://bossgiay.vn/collections/sneaker)
23:38:09	28111/28111	---M--	200	added ('OK')	image/jpeg	etag:%222dc2882f3b57e5407b02964b969e7166%22	http://product.hstatic.net/1000383440/product/dscf9842_424ab828917d46dc93d4eae1d7570174_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9842_424ab828917d46dc93d4eae1d7570174_large.jpg	(from https://bossgiay.vn/collections/sneaker)
23:38:09	25341/25341	---M--	200	added ('OK')	image/jpeg	etag:%223ab6c0e2911c61e7144d8c582730a543%22	http://product.hstatic.net/1000383440/product/dscf9842_424ab828917d46dc93d4eae1d7570174_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9842_424ab828917d46dc93d4eae1d7570174_grande.jpg	(from https://bossgiay.vn/collections/sneaker)
23:38:09	0/-1	---M--	302	error ('')			https://bossgiay.vn/checkout	E:/test_shoes_shop/bossgiay.vn/checkout.1a7.delayed	(from https://bossgiay.vn/collections/sneaker)
23:38:13	9736/9736	---M--	200	added ('OK')	image/jpeg	etag:%220fe799181f4ad3944b27004619383a14%22	http://product.hstatic.net/1000383440/product/dscf9820_ca9faba23e114e2f92d64c90b72afa7b_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9820_ca9faba23e114e2f92d64c90b72afa7b_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:14	343770/343770	---MCZ	200	added ('OK')	text/html	etag:W/%224281c3639d0a4f6d84d20cbd2479b27f%22	https://bossgiay.vn/collections/slide-sandal-1?view=amp	E:/test_shoes_shop/bossgiay.vn/collections/slide-sandal-1942b.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:15	321625/321625	---MCZ	200	added ('OK')	text/html	etag:W/%22a2dd1214a5cd4392bdb240363b355287%22	https://bossgiay.vn/collections/slide-sandal-1?page=2	E:/test_shoes_shop/bossgiay.vn/collections/slide-sandal-14658.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:16	4791/4791	---M--	200	added ('OK')	image/jpeg	etag:%22c7c30229189063bc30a43676c44d220d%22	http://product.hstatic.net/1000383440/product/0a21537d-1574-4c41-bf49-4252e9895a27_74ef34ffe845421e9445371f97216dac_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/0a21537d-1574-4c41-bf49-4252e9895a27_74ef34ffe845421e9445371f97216dac_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:17	20764/20764	---M--	200	added ('OK')	image/jpeg	etag:%227464b64c25f484204152ca372998cb1f%22	http://product.hstatic.net/1000383440/product/dscf9821_797abd457f1641fda73c4df0adbb6bab_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9821_797abd457f1641fda73c4df0adbb6bab_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:19	20222/20222	---M--	200	added ('OK')	image/jpeg	etag:%2250486898ee58ef19e683b9d6c8e88209%22	http://product.hstatic.net/1000383440/product/e0ef7970-437e-4947-92e3-d8ac5b6308bc_af089bd1a15c44a1bd2abff0496ff9eb_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/e0ef7970-437e-4947-92e3-d8ac5b6308bc_af089bd1a15c44a1bd2abff0496ff9eb_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:19	9484/9484	---M--	200	added ('OK')	image/jpeg	etag:%226b645dec502883221586e25d8f318df5%22	http://product.hstatic.net/1000383440/product/b7014e26-f256-411a-a532-01320682e759_7eae6a54deff414892b14fc1b17b12e7_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/b7014e26-f256-411a-a532-01320682e759_7eae6a54deff414892b14fc1b17b12e7_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:20	294921/294921	---MCZ	200	added ('OK')	text/html	etag:W/%22c872d3bc42d54c45b9b7c59fb9e38ded%22	https://bossgiay.vn/products/adidas-yeezy-slide-slate-marine-id2349	E:/test_shoes_shop/bossgiay.vn/products/adidas-yeezy-slide-slate-marine-id2349.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:21	13419/13419	---M--	200	added ('OK')	image/jpeg	etag:%223fb5637333b0cb32e1259d23c9eba9d4%22	http://product.hstatic.net/1000383440/product/b7014e26-f256-411a-a532-01320682e759_7eae6a54deff414892b14fc1b17b12e7_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/b7014e26-f256-411a-a532-01320682e759_7eae6a54deff414892b14fc1b17b12e7_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:26	301605/301605	---MCZ	200	added ('OK')	text/html	etag:W/%2254709b27f438458f8bcbd23d2aec3816%22	https://bossgiay.vn/products/adidas-racer-tr-slides-gz1168	E:/test_shoes_shop/bossgiay.vn/products/adidas-racer-tr-slides-gz1168.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:31	23703/23703	---M--	200	added ('OK')	image/jpeg	etag:%2261f3622d627d0896c12388e49a95b415%22	http://product.hstatic.net/1000383440/product/dscf9167_47a0969be5a744979952c0d35e451b03_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9167_47a0969be5a744979952c0d35e451b03_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:32	551989/551989	---M--	200	added ('OK')	image/jpeg	etag:%224af228c6e4089f202f34865518003a2a%22	http://product.hstatic.net/1000383440/product/cd025148-803b-42cc-a9b4-187fee90a03b_aafb92c299de4ad997b7c4159a83dcc5_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/cd025148-803b-42cc-a9b4-187fee90a03b_aafb92c299de4ad997b7c4159a83dcc5_grande.jpg	(from https://bossgiay.vn/collections/sneaker)
23:38:37	30491/30491	---M--	200	added ('OK')	image/jpeg	etag:%2233a28c99db4a8fd0436c82a3b1877cc7%22	http://product.hstatic.net/1000383440/product/dscf9166_61d9f023b4f14e1caa7cfcddf61f0967_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9166_61d9f023b4f14e1caa7cfcddf61f0967_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:38	39937/39937	---M--	200	added ('OK')	image/jpeg	etag:%22165ce639dcf5e2f7ae5c311539eccc47%22	http://product.hstatic.net/1000383440/product/dscf9167_47a0969be5a744979952c0d35e451b03_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9167_47a0969be5a744979952c0d35e451b03_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:42	290512/290512	---MCZ	200	added ('OK')	text/html	etag:W/%228f2c60ab75c64c979a6b292147cc3b8d%22	https://bossgiay.vn/products/dx4816-001-nike-calm-slide-black	E:/test_shoes_shop/bossgiay.vn/products/dx4816-001-nike-calm-slide-black.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:45	15592/15592	---M--	200	added ('OK')	image/jpeg	etag:%22227bc682f299dee0864be34f4b441257%22	http://product.hstatic.net/1000383440/product/dscf6873_7b76b8bcb35a40f6929d883fd56ba00f_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6873_7b76b8bcb35a40f6929d883fd56ba00f_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:46	48338/48338	---M--	200	added ('OK')	image/jpeg	etag:%228cd4347c8ae6bc510f79bca074d482ee%22	http://product.hstatic.net/1000383440/product/dscf9166_61d9f023b4f14e1caa7cfcddf61f0967_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf9166_61d9f023b4f14e1caa7cfcddf61f0967_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:49	14311/14311	---M--	200	added ('OK')	image/jpeg	etag:%22c06ceee20ddd8338ace94ad40c47a4c6%22	http://product.hstatic.net/1000383440/product/dscf6871_9245d2a648854ee48529bf28371ef87b_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6871_9245d2a648854ee48529bf28371ef87b_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:49	23681/23681	---M--	200	added ('OK')	image/jpeg	etag:%22da1c7f09d48e2bfaa288bd16b535e86f%22	http://product.hstatic.net/1000383440/product/dscf6873_7b76b8bcb35a40f6929d883fd56ba00f_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6873_7b76b8bcb35a40f6929d883fd56ba00f_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:53	21729/21729	---M--	200	added ('OK')	image/jpeg	etag:%22134e9833bce2c940eef8ecb90998f925%22	http://product.hstatic.net/1000383440/product/dscf6871_9245d2a648854ee48529bf28371ef87b_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6871_9245d2a648854ee48529bf28371ef87b_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:54	289237/289237	---MCZ	200	added ('OK')	text/html	etag:W/%222ab224fbb359436daea4e0ac8f21f00b%22	https://bossgiay.vn/products/dx4816-200-nike-calm-slide-sesame	E:/test_shoes_shop/bossgiay.vn/products/dx4816-200-nike-calm-slide-sesame.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:56	11110/11110	---M--	200	added ('OK')	image/jpeg	etag:%2280d6d7b98ac3850529cf012a0352293d%22	http://product.hstatic.net/1000383440/product/dscf6867_ba1d3662b17e4ffdaa52a930d3bcb140_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6867_ba1d3662b17e4ffdaa52a930d3bcb140_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:57	16795/16795	---M--	200	added ('OK')	image/jpeg	etag:%22a7b2f99d55e6e847f615c73d5c6e62d3%22	http://product.hstatic.net/1000383440/product/dscf6867_ba1d3662b17e4ffdaa52a930d3bcb140_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6867_ba1d3662b17e4ffdaa52a930d3bcb140_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:38:58	15850/15850	---M--	200	added ('OK')	image/jpeg	etag:%227d63239d4d1a0fbc6c1edf0c21cabae1%22	http://product.hstatic.net/1000383440/product/dscf6869_a5b61280c86b4eed8a1101f5e9f411b8_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6869_a5b61280c86b4eed8a1101f5e9f411b8_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:02	23002/23002	---M--	200	added ('OK')	image/jpeg	etag:%22b20a469979b937c7719227ec098e9615%22	http://product.hstatic.net/1000383440/product/dscf6869_a5b61280c86b4eed8a1101f5e9f411b8_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6869_a5b61280c86b4eed8a1101f5e9f411b8_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:02	291772/291772	---MCZ	200	added ('OK')	text/html	etag:W/%22d411c53221be413b8216b4ef343e5c02%22	https://bossgiay.vn/products/dx4816-100-nike-calm-slide-sail	E:/test_shoes_shop/bossgiay.vn/products/dx4816-100-nike-calm-slide-sail.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:04	11694/11694	---M--	200	added ('OK')	image/jpeg	etag:%22210a244181de31627248416d46b6242e%22	http://product.hstatic.net/1000383440/product/dscf6874_cc3df719705745609e00909841ee182f_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6874_cc3df719705745609e00909841ee182f_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:05	17755/17755	---M--	200	added ('OK')	image/jpeg	etag:%22588bf9f164066e253ca2961ec0c1debc%22	http://product.hstatic.net/1000383440/product/dscf6874_cc3df719705745609e00909841ee182f_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6874_cc3df719705745609e00909841ee182f_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:07	15495/15495	---M--	200	added ('OK')	image/jpeg	etag:%222a16ff51434adba9fb420527d3ada45d%22	http://product.hstatic.net/1000383440/product/dscf6875_29b2e7b4cbaf4c409898723400be3460_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6875_29b2e7b4cbaf4c409898723400be3460_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:11	293944/293944	---MCZ	200	added ('OK')	text/html	etag:W/%226c009f363b234a308237473cfec0601d%22	https://bossgiay.vn/products/gw8754-adidas-adilette-comfort-since-1972-green	E:/test_shoes_shop/bossgiay.vn/products/gw8754-adidas-adilette-comfort-since-1972-green.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:15	52862/52862	---M--	200	added ('OK')	image/jpeg	etag:%2280d9bccf055a035f720c59752981bddb%22	http://product.hstatic.net/1000383440/product/dscf6875_29b2e7b4cbaf4c409898723400be3460_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6875_29b2e7b4cbaf4c409898723400be3460_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:16	26762/26762	---M--	200	added ('OK')	image/jpeg	etag:%22fe7f4ffd9ef83b6324693c1b31471fc8%22	http://product.hstatic.net/1000383440/product/dscf6084_bb14fb6f45324d8093831932eca3a598_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6084_bb14fb6f45324d8093831932eca3a598_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:20	24326/24326	---M--	200	added ('OK')	image/jpeg	etag:%22602de4493595f12783b5bf4e6c19b108%22	http://product.hstatic.net/1000383440/product/dscf6086_f854ca94ac604fbf8a7ddf92a4e098e7_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6086_f854ca94ac604fbf8a7ddf92a4e098e7_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:22	38444/38444	---M--	200	added ('OK')	image/jpeg	etag:%2201b56aad47bb4fa4a9006f6b35d50f74%22	http://product.hstatic.net/1000383440/product/dscf6084_bb14fb6f45324d8093831932eca3a598_grande.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf6084_bb14fb6f45324d8093831932eca3a598_grande.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:22	363789/363789	---M--	200	added ('OK')	image/jpeg	etag:%22e16e4d33e84bf2d4dbce69766db8ccb4%22	http://product.hstatic.net/1000383440/product/3c460a97-3837-4fdf-b7ab-671462510e3f_36eaf0d91bce49a98a31166bb072acea_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/3c460a97-3837-4fdf-b7ab-671462510e3f_36eaf0d91bce49a98a31166bb072acea_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:26	289023/289023	---MCZ	200	added ('OK')	text/html	etag:W/%22a7eb0ddd0cb941d1978823db543d042b%22	https://bossgiay.vn/products/gotohunder-slide-yellow-cream	E:/test_shoes_shop/bossgiay.vn/products/gotohunder-slide-yellow-cream.html	(from https://bossgiay.vn/collections/slide-sandal-1)
23:39:27	20543/20543	---M--	200	added ('OK')	image/jpeg	etag:%22e51aa953cc6368ff52dd1b876459c9e4%22	http://product.hstatic.net/1000383440/product/dscf4070_03fd3cc04b3d4492b580a9f1d9f56a4c_large.jpg	E:/test_shoes_shop/product.hstatic.net/1000383440/product/dscf4070_03fd3cc04b3d4492b580a9f1d9f56a4c_large.jpg	(from https://bossgiay.vn/collections/slide-sandal-1)
